501	0.0319
502	7.188E-4
503	0.003118
504	0.01345
505	4.35E-4
506	3.074E-5
507	5.375E-5
508	2.824E-6
509	0.1945
510	0.1072
511	0.478
512	1.711E-4
513	1.96E-4
514	3.203E-18
515	0.09832
516	0.004351
517	0.009356
518	3.741E-7
519	0.1128
520	5.159E-5
521	0.03005
522	0.02102
523	3.906E-6
524	1.313E-7
525	1.458E-5
526	2.818E-5
527	6.839E-4
528	0.03014
529	1.939E-9
530	1.099E-4
531	5.282E-8
532	0.001987
533	1.159E-4
534	0.05343
535	9.997E-6
536	1.076E-6
537	0.01705
538	7.942E-4
539	0.06988
540	0.09898
541	1.302E-8
542	1.095E-4
543	0.05776
544	0.2123
545	0.5715
546	0.1264
547	0.04312
548	4.938E-8
549	0.007602
550	0.007471
551	0.0161
552	8.613E-4
553	0.4992
554	0.115
555	0.08566
556	1.609E-4
557	0.06522
558	0.001292
559	0.04473
560	5.706E-4
561	4.134E-5
562	0.0208
563	7.301E-5
564	0.006397
565	1.77E-4
566	0.004005
567	0.006024
568	0.2308
569	2.595E-7
570	2.248E-4
571	0.07092
572	2.732E-7
573	1.608E-5
574	0.001899
575	0.28
576	0.04672
577	0.01764
578	1.608E-9
579	8.587E-5
580	0.003429
581	4.936E-4
582	0.001575
583	0.001361
584	0.002691
585	0.09247
586	0.008826
587	1.29E-9
588	0.001282
589	0.05903
590	0.02532
591	0.1079
592	3.431E-6
593	0.3284
594	6.317E-6
595	6.647E-6
596	0.1645
597	0.008298
598	0.01674
599	0.001071
600	0.01465
601	5.105E-4
602	1.844E-8
603	4.419E-4
604	9.198E-9
605	0.2363
606	2.232E-11
607	2.454E-4
608	0.002362
609	1.323E-4
610	0.301
611	0.1127
612	0.3122
613	0.001772
614	7.251E-5
615	0.00553
616	4.558E-4
617	0.03445
618	6.251E-4
619	4.063E-6
620	1.988E-4
621	4.702E-16
622	6.943E-4
623	0.007469
624	2.174E-4
625	0.07136
626	0.001353
627	0.09797
628	0.001687
629	7.114E-4
630	8.605E-5
631	0.2105
632	3.197E-5
633	4.181E-8
634	0.001758
635	0.01175
636	1.372E-7
637	0.0191
638	0.006783
639	0.001546
640	8.598E-4
641	0.001019
642	0.3056
643	4.986E-9
644	0.0394
645	0.001038
646	4.579E-7
647	6.076E-4
648	2.126E-13
649	6.811E-6
650	1.187E-5
651	0.2734
652	0.03661
653	1.747E-7
654	0.003406
655	4.8E-9
656	1.546E-4
657	0.02176
658	0.002331
659	0.04613
660	0.1449
661	0.01135
662	0.1139
663	0.03447
664	0.02768
665	0.004384
666	4.681E-6
667	0.01339
668	0.03565
669	4.049E-4
670	1.3E-4
671	0.02576
672	3.113E-13
673	0.1658
674	4.666E-8
675	0.008988
676	0.008586
677	1.605E-11
678	0.06307
679	4.827E-4
680	0.4927
681	0.3936
682	0.4115
683	0.4738
684	0.5016
685	0.09546
686	0.005312
687	1.349E-5
688	8.889E-4
689	0.05019
690	7.724E-9
691	0.03042
692	0.004948
693	0.253
694	0.1404
695	0.07287
696	2.732E-5
697	0.1861
698	0.1489
699	0.2796
700	0.0145
701	0.002449
702	0.1839
703	0.1339
704	3.093E-14
705	0.01212
706	0.003851
707	0.001041
708	0.0114
709	0.006619
710	8.478E-7
711	0.06477
712	0.4978
713	0.2221
714	0.04291
715	1.999E-5
716	0.1608
717	0.5679
718	0.2945
719	0.2135
720	0.2053
721	0.05659
722	0.4722
723	0.04585
724	0.09567
725	0.06518
726	8.445E-7
727	2.977E-5
728	0.2033
729	0.5473
730	1.277E-6
731	3.704E-10
732	7.615E-9
733	2.229E-16
734	0.00615
735	0.001512
736	0.03594
737	0.4255
738	0.043
739	0.08678
740	6.754E-5
741	2.829E-5
742	3.417E-4
743	5.171E-14
744	8.455E-5
745	0.003606
746	1.036E-7
747	5.421E-6
748	7.425E-10
749	0.006125
750	1.809E-8
751	1.952E-5
752	0.2524
753	0.04273
754	0.1416
755	0.005216
756	0.1605
757	7.332E-6
758	3.288E-5
759	2.388E-4
760	0.002044
761	0.07501
762	0.005309
763	0.2275
764	0.2605
765	0.01226
766	0.08261
767	0.001478
768	4.245E-6
769	0.1023
770	3.028E-8
771	0.04548
772	8.882E-10
773	2.149E-4
774	0.009205
775	2.402E-4
776	0.02955
777	3.567E-5
778	0.003444
779	0.001709
780	0.003692
781	0.01073
782	0.002502
783	0.02011
784	0.001797
785	0.00688
786	3.69E-6
787	0.01611
788	0.04609
789	0.003822
790	0.01314
791	0.01923
792	0.006048
793	1.125E-8
794	0.006771
795	0.002439
796	0.02931
797	0.252
798	4.662E-8
799	7.503E-4
800	0.003358
801	0.01605
802	0.06014
803	0.03387
804	0.03828
805	0.04371
806	1.635E-7
807	0.09396
808	0.1305
809	0.07017
810	6.497E-4
811	0.01104
812	0.06949
813	0.02308
814	3.579E-5
815	0.0445
816	0.002261
817	7.609E-12
818	1.464E-4
819	0.00532
820	0.09155
821	0.006866
822	2.694E-5
823	4.408E-5
824	0.00184
825	0.006276
826	0.0188
827	6.376E-11
828	0.04681
829	0.01767
830	1.597E-5
831	0.004097
832	1.154E-4
833	8.246E-6
834	0.01227
835	4.255E-6
836	0.01549
837	0.1272
838	3.691E-11
839	0.01276
840	1.319E-5
841	0.01501
842	4.024E-7
843	2.015E-7
844	0.08312
845	0.1524
846	3.095E-5
847	0.002667
848	2.583E-4
849	0.1147
850	1.169E-7
851	8.233E-6
852	0.001525
853	0.09099
854	0.1466
855	6.556E-7
856	0.01276
857	3.576E-4
858	4.905E-7
859	0.001951
860	2.964E-6
861	3.584E-4
862	8.175E-11
863	2.694E-16
864	0.02609
865	2.728E-12
866	0.1129
867	7.767E-7
868	1.498E-5
869	0.1829
870	0.001992
871	0.0231
872	0.004247
873	6.963E-5
874	0.01153
875	3.603E-5
876	0.008252
877	0.003548
878	0.1683
879	0.009268
880	8.224E-8
881	1.546E-4
882	0.01908
883	0.00131
884	5.315E-9
885	1.894E-5
886	0.01066
887	1.132E-8
888	0.03385
889	9.007E-5
890	0.4982
891	1.271E-4
892	0.02758
893	0.01589
894	0.001019
895	0.1686
896	0.1492
897	0.0738
898	6.297E-6
899	1.054E-5
900	0.139
901	8.436E-13
902	0.02576
903	0.04779
904	1.894E-4
905	0.01664
906	0.05392
907	1.948E-7
908	2.151E-4
909	0.7092
910	0.00156
911	0.1193
912	1.229E-10
913	1.489E-7
914	2.113E-5
915	4.066E-4
916	1.046E-8
917	0.1621
918	0.02025
919	3.687E-11
920	0.006944
921	0.003933
922	0.07579
923	0.01425
924	0.02333
925	2.119E-4
926	0.003435
927	9.548E-7
928	0.139
929	5.976E-6
930	0.02788
931	0.01592
932	0.01642
933	0.02313
934	0.03854
935	1.778E-15
936	1.214E-4
937	4.196E-4
938	8.291E-11
939	0.2354
940	0.1349
941	4.899E-8
942	2.504E-4
943	0.02045
944	1.315E-7
945	0.003921
946	0.008296
947	0.4713
948	7.093E-4
949	1.248E-9
950	0.05994
951	7.168E-11
952	6.52E-6
953	0.01527
954	0.009231
955	0.02149
956	0.008242
957	8.673E-12
958	0.00303
959	0.1144
960	0.00717
961	0.2279
962	3.457E-6
963	0.02952
964	6.619E-4
965	0.01322
966	0.02836
967	1.38E-11
968	1.465E-11
969	0.2274
970	7.227E-5
971	2.28E-5
972	1.08E-10
973	0.01865
974	0.2399
975	0.0284
976	7.521E-6
977	0.005807
978	6.944E-14
979	0.08713
980	0.01039
981	0.4935
982	4.694E-4
983	4.477E-6
984	0.002532
985	0.1065
986	0.2339
987	0.01248
988	0.01767
989	0.003076
990	0.2195
991	6.143E-5
992	2.033E-9
993	2.438E-10
994	0.05615
995	0.004395
996	3.184E-9
997	0.003484
998	0.003387
999	2.469E-5
1000	1.076E-4
501	0.003388
502	0.008039
503	1.377E-4
504	0.002453
505	9.239E-8
506	0.04101
507	0.002731
508	0.005987
509	0.01662
510	0.01373
511	3.407E-6
512	0.006688
513	0.00111
514	0.02695
515	0.00124
516	1.453E-5
517	0.3286
518	0.4025
519	0.02722
520	0.002295
521	6.089E-5
522	0.03388
523	0.002219
524	0.01317
525	0.02673
526	0.0365
527	4.625E-8
528	0.001041
529	1.475E-5
530	0.06895
531	0.01937
532	0.004477
533	0.003074
534	0.008157
535	0.03244
536	0.008346
537	0.2908
538	4.234E-6
539	1.878E-5
540	3.345E-6
541	0.003205
542	0.001304
543	0.001879
544	0.005673
545	2.033E-7
546	0.003251
547	1.816E-5
548	4.603E-8
549	1.742E-4
550	0.2591
551	0.009338
552	0.02004
553	0.002113
554	2.884E-4
555	0.1031
556	2.974E-4
557	0.01265
558	1.216E-4
559	1.251E-5
560	0.05457
561	0.001191
562	0.002182
563	8.266E-6
564	0.004816
565	2.223E-5
566	0.3502
567	0.01842
568	0.001503
569	2.15E-9
570	7.772E-4
571	0.0359
572	0.003224
573	2.909E-5
574	0.0307
575	2.0E-5
576	0.1947
577	0.01071
578	2.392E-4
579	1.561E-7
580	0.01462
581	3.767E-5
582	0.6332
583	0.03227
584	0.04385
585	0.2184
586	0.5179
587	0.9096
588	0.2832
589	0.7954
590	0.8652
591	0.5119
592	0.2838
593	0.02891
594	0.06869
595	0.0447
596	0.008155
597	0.006844
598	5.166E-9
599	0.00743
600	1.418E-4
601	0.07714
602	3.387E-5
603	0.05706
604	2.095E-4
605	0.0418
606	0.1121
607	0.05276
608	1.768E-17
609	1.885E-5
610	1.35E-4
611	0.004799
612	0.003757
613	1.7E-6
614	1.178E-4
615	0.01254
616	0.04799
617	5.7E-5
618	1.017E-4
619	0.01261
620	0.5393
621	0.08918
622	3.954E-5
623	0.4085
624	2.363E-4
625	2.032E-6
626	3.176E-5
627	1.219E-5
628	6.604E-7
629	9.369E-4
630	0.005356
631	4.357E-19
632	0.1133
633	6.618E-4
634	0.04954
635	0.04487
636	0.02897
637	0.003862
638	6.156E-4
639	0.02173
640	0.006994
641	1.051E-13
642	0.006658
643	0.009522
644	0.01463
645	0.09262
646	0.1587
647	5.558E-7
648	0.06643
649	7.289E-4
650	2.944E-7
651	0.01645
652	0.05873
653	0.00244
654	1.702E-4
655	2.242E-4
656	0.07131
657	0.02989
658	0.00196
659	0.03031
660	0.1374
661	6.877E-5
662	6.479E-5
663	0.01355
664	0.04017
665	0.002282
666	0.004355
667	0.00198
668	2.557E-4
669	0.03447
670	0.02069
671	1.798E-12
672	2.714E-4
673	0.001084
674	0.003103
675	0.06198
676	1.143E-7
677	0.02495
678	0.003417
679	0.1103
680	1.337E-7
681	5.138E-4
682	3.242E-5
683	0.003786
684	0.006105
685	0.03845
686	6.919E-6
687	0.001421
688	8.49E-7
689	2.647E-4
690	1.675E-14
691	0.0475
692	5.014E-6
693	0.0267
694	0.00196
695	0.01383
696	0.00591
697	0.3619
698	0.001124
699	0.002566
700	0.02472
701	0.1347
702	0.08421
703	2.12E-6
704	2.074E-4
705	2.719E-9
706	0.002468
707	3.391E-4
708	2.976E-5
709	0.009069
710	7.514E-5
711	0.1718
712	0.3239
713	0.108
714	0.01798
715	0.1415
716	2.034E-4
717	0.03077
718	8.816E-4
719	0.02206
720	0.009028
721	2.307E-7
722	0.002813
723	9.85E-4
724	0.1185
725	1.136E-4
726	1.188E-11
727	7.612E-8
728	0.02833
729	1.167E-4
730	2.089E-5
731	0.006299
732	2.811E-6
733	0.001303
734	1.115E-10
735	7.775E-7
736	1.247E-11
737	0.004683
738	0.004382
739	6.522E-5
740	1.399E-5
741	6.516E-4
742	0.002922
743	0.04025
744	0.05322
745	1.015E-5
746	0.05816
747	3.861E-8
748	0.001676
749	0.02131
750	0.01009
751	7.224E-5
752	1.256E-7
753	0.03969
754	0.00303
755	0.3293
756	0.07221
757	0.03254
758	0.001496
759	0.007589
760	3.1E-9
761	0.01105
762	1.807E-7
763	0.004514
764	7.398E-4
765	0.1917
766	2.805E-6
767	3.038E-6
768	2.051E-15
769	1.164E-7
770	0.003912
771	3.548E-4
772	9.245E-5
773	0.003084
774	1.986E-4
775	0.187
776	3.857E-4
777	0.08224
778	9.152E-4
779	0.6571
780	1.359E-4
781	0.07223
782	1.78E-5
783	0.02006
784	0.006839
785	1.706E-9
786	0.01881
787	0.03742
788	1.687E-7
789	5.396E-4
790	0.1384
791	0.01596
792	0.01805
793	0.06043
794	0.00776
795	0.6207
796	0.3456
797	0.2752
798	0.02425
799	0.002574
800	0.006736
801	0.01026
802	0.0022
803	1.594E-4
804	0.1032
805	0.2798
806	0.2876
807	3.403E-4
808	1.106E-7
809	3.388E-5
810	0.01491
811	0.0154
812	0.008304
813	4.568E-4
814	0.02664
815	3.75E-4
816	0.6821
817	0.1349
818	0.2266
819	2.123E-6
820	0.001496
821	8.666E-6
822	0.02877
823	7.709E-8
824	0.01712
825	5.286E-4
826	3.815E-5
827	9.219E-5
828	8.103E-5
829	2.351E-4
830	0.06595
831	0.002996
832	4.219E-5
833	0.002691
834	1.096E-7
835	4.565E-5
836	4.291E-8
837	4.803E-15
838	0.2255
839	0.03278
840	0.005011
841	0.05635
842	0.004176
843	4.08E-5
844	0.009885
845	6.016E-7
846	2.114E-4
847	2.609E-9
848	3.135E-9
849	0.03932
850	0.2915
851	0.01398
852	2.168E-4
853	0.002044
854	1.794E-7
855	0.02573
856	0.06612
857	0.001206
858	8.305E-7
859	4.522E-5
