201	0.9437
202	0.1524
203	0.8557
204	0.7687
205	0.8088
206	0.8124
207	0.9935
208	0.6125
209	0.756
210	0.965
211	0.708
212	0.1769
213	0.3613
214	0.2869
215	0.978
216	0.3019
217	0.4509
218	0.1926
219	0.5469
220	0.635
221	0.435
222	0.1326
223	0.7161
224	0.7115
225	0.7065
226	0.8981
227	0.6609
228	0.5062
229	0.7919
230	0.1917
231	0.9926
232	0.4018
233	0.9471
234	0.5799
235	0.8069
236	0.9826
237	0.3209
238	0.3189
239	0.4872
240	0.6743
241	0.8044
242	0.7818
243	0.4771
244	0.7503
245	0.729
246	0.6598
247	0.9614
248	0.9631
249	0.5428
250	0.6366
251	0.3743
252	0.8582
253	0.9695
254	0.4261
255	0.8814
256	0.8218
257	0.6208
258	0.4956
259	0.4127
260	0.5003
261	0.7615
262	0.08573
263	0.7047
264	0.5314
265	0.7714
266	0.9036
267	0.6194
268	0.7719
269	0.9003
270	0.3955
271	0.4026
272	0.5706
273	0.178
274	0.2789
275	0.1968
276	0.7978
277	0.6842
278	0.3472
279	0.4598
280	0.6814
281	0.8199
282	0.5817
283	0.5341
284	0.935
285	0.9985
286	0.8603
287	0.2859
288	0.4975
289	0.3105
290	0.1371
291	0.6005
292	0.8408
293	0.1887
294	0.5282
295	0.9909
296	0.3179
297	0.474
298	0.5448
299	0.8811
300	0.7609
301	0.4531
302	0.6568
303	0.8803
304	0.4965
305	0.9345
306	0.9187
307	0.6476
308	0.4199
309	0.6622
310	0.5389
311	0.9974
312	0.948
313	0.7319
314	0.907
315	0.5101
316	0.7655
317	0.5854
318	0.7784
319	0.9895
320	0.57
321	0.8929
322	0.5615
323	0.9494
324	0.8593
325	0.617
326	0.2558
327	0.6537
328	0.9386
329	0.9847
330	0.421
331	0.2325
332	0.7032
333	0.2152
334	0.7478
335	0.4701
336	0.8925
337	0.6723
338	0.7929
339	0.2525
340	0.5182
341	0.4717
342	0.9181
343	0.8766
344	0.7025
345	0.3977
346	0.3862
347	0.7332
348	0.579
349	0.3707
350	0.5926
351	0.3759
352	0.7496
353	0.6647
354	0.6123
355	0.9518
356	0.9646
357	0.869
358	0.5692
359	0.9972
360	0.9044
361	0.2443
362	0.8989
363	0.4277
364	0.7293
365	0.5928
366	0.7966
367	0.5729
368	0.4999
369	0.1889
370	0.6269
371	0.6079
372	0.7445
373	0.6977
374	0.8047
375	0.654
376	0.9613
377	0.5741
378	0.7626
379	0.4867
380	0.3544
381	0.5778
382	0.7181
383	0.4759
384	0.7746
385	0.1598
386	0.7441
387	0.9561
388	0.6594
389	0.6369
390	0.7236
391	0.399
392	0.6094
393	0.4691
394	0.832
395	0.8483
396	0.5821
397	0.9122
398	0.5242
399	0.9916
400	0.8551
201	0.05629
202	0.8476
203	0.1443
204	0.2313
205	0.1912
206	0.1876
207	0.006511
208	0.3875
209	0.244
210	0.03502
211	0.292
212	0.8231
213	0.6387
214	0.7131
215	0.02198
216	0.6981
217	0.5491
218	0.8074
219	0.4531
220	0.365
221	0.565
222	0.8674
223	0.2839
224	0.2885
225	0.2935
226	0.1019
227	0.3391
228	0.4938
229	0.2081
230	0.8083
231	0.007373
232	0.5982
233	0.05286
234	0.4201
235	0.1931
236	0.01745
237	0.6791
238	0.6811
239	0.5128
240	0.3257
241	0.1956
242	0.2182
243	0.5229
244	0.2497
245	0.271
246	0.3402
247	0.03859
248	0.03691
249	0.4572
250	0.3634
251	0.6257
252	0.1418
253	0.03048
254	0.5739
255	0.1186
256	0.1782
257	0.3792
258	0.5044
259	0.5873
260	0.4997
261	0.2385
262	0.9143
263	0.2953
264	0.4686
265	0.2286
266	0.09641
267	0.3806
268	0.2281
269	0.09971
270	0.6045
271	0.5974
272	0.4294
273	0.822
274	0.7211
275	0.8032
276	0.2022
277	0.3158
278	0.6528
279	0.5402
280	0.3186
281	0.1801
282	0.4183
283	0.4659
284	0.06504
285	0.00147
286	0.1397
287	0.7141
288	0.5025
289	0.6895
290	0.8629
291	0.3995
292	0.1592
293	0.8113
294	0.4718
295	0.009068
296	0.6821
297	0.526
298	0.4552
299	0.1189
300	0.2391
301	0.5469
302	0.3432
303	0.1197
304	0.5035
305	0.06546
306	0.08127
307	0.3524
308	0.5801
309	0.3378
310	0.4611
311	0.00265
312	0.05196
313	0.2681
314	0.09304
315	0.4899
316	0.2345
317	0.4146
318	0.2216
319	0.01053
320	0.43
321	0.1071
322	0.4385
323	0.05056
324	0.1407
325	0.383
326	0.7442
327	0.3463
328	0.06138
329	0.01532
330	0.579
331	0.7675
332	0.2968
333	0.7848
334	0.2522
335	0.5299
336	0.1075
337	0.3277
338	0.2071
339	0.7475
340	0.4818
341	0.5283
342	0.08189
343	0.1234
344	0.2975
345	0.6023
346	0.6138
347	0.2668
348	0.421
349	0.6293
350	0.4074
351	0.6241
352	0.2504
353	0.3353
354	0.3877
355	0.04816
356	0.03542
357	0.131
358	0.4308
359	0.002794
360	0.09557
361	0.7557
362	0.1011
363	0.5723
364	0.2707
365	0.4072
366	0.2034
367	0.4271
368	0.5001
369	0.8111
370	0.3731
371	0.3921
372	0.2555
373	0.3023
374	0.1953
375	0.346
376	0.03873
377	0.4259
378	0.2374
379	0.5133
380	0.6456
381	0.4222
382	0.2819
383	0.5241
384	0.2254
385	0.8402
386	0.2559
387	0.04387
388	0.3406
389	0.3631
390	0.2764
391	0.601
392	0.3906
393	0.5309
394	0.168
395	0.1517
396	0.4179
397	0.08785
398	0.4758
399	0.008387
400	0.1449
201	0.08811
202	0.005399
203	0.01039
204	0.03436
205	0.01725
206	0.005132
207	0.01399
208	0.07812
209	0.1654
210	0.00805
211	4.861E-4
212	0.003062
213	0.02477
214	0.003329
215	0.02022
216	0.001802
217	0.004654
218	0.01803
219	0.0549
220	0.1243
221	0.01264
222	2.103E-5
223	0.007009
224	0.001542
225	0.003646
226	0.01921
227	0.002367
228	0.003878
229	0.03959
230	0.01694
231	8.928E-4
232	2.89E-6
233	0.008249
234	0.007488
235	0.0377
236	0.03607
237	0.01133
238	0.003583
239	0.006106
240	0.08254
241	0.1084
242	0.002594
243	1.037E-4
244	0.09652
245	2.219E-5
246	0.005189
247	0.0417
248	0.007107
249	0.08573
250	0.01072
251	0.01317
252	0.1109
253	0.0738
254	5.282E-5
255	0.1417
256	0.1179
257	0.02036
258	0.07069
259	0.02518
260	0.0634
261	0.1407
262	0.007711
263	0.001162
264	0.07803
265	0.08071
266	0.2185
267	0.002888
268	0.06344
269	0.09514
270	0.01487
271	0.06703
272	0.02305
273	0.02581
274	0.006129
275	0.04719
276	0.03298
277	0.06799
278	0.08147
279	0.145
280	4.069E-5
281	0.00312
282	3.541E-4
283	0.02033
284	1.702E-5
285	0.002414
286	0.001173
287	0.07015
288	0.001743
289	0.006518
290	0.005788
291	0.007665
292	0.01122
293	0.03972
294	0.1523
295	0.007278
296	0.008958
297	0.005004
298	0.002036
299	0.03148
300	0.08568
301	0.009268
302	0.01147
303	0.04114
304	0.1626
305	0.00279
306	0.03821
307	0.03047
308	0.04585
309	0.06122
310	0.04154
311	0.2526
312	1.235E-8
313	0.01446
314	0.03968
315	0.007814
316	0.002914
317	0.01942
318	0.02286
319	0.06712
320	0.004408
321	0.01747
322	5.135E-8
323	0.05796
324	0.03939
325	1.08E-6
326	0.01088
327	0.1667
328	0.09952
329	0.1348
330	0.03977
331	0.005957
332	0.004435
333	0.001376
334	0.08679
335	0.01138
336	0.007223
337	0.07607
338	0.09344
339	0.001236
340	0.01453
341	0.03867
342	0.0328
343	0.2347
344	0.01718
345	0.008011
346	0.06648
347	2.773E-4
348	0.003529
349	0.008467
350	0.04607
351	2.372E-5
352	0.04922
353	2.018E-5
354	0.03397
355	0.01573
356	0.02473
357	0.1299
358	0.004019
359	4.606E-4
360	0.00566
361	0.0135
